school_id_giga,school_id_govt,school_name_x,date,timestamp,download_speed,upload_speed,latency,server_location,detected_isp,detected_isp_asn,app_version,source,country_x,iso3_format,country_y,iso2_code,iso3_code,school_name_y,admin1_id_giga,admin2_id_giga,education_level,latitude,longitude,school_data_source,Traffic_Label
07cd0c79-1360-30a6-85eb-14883d4d7b61,MASKED,David Bezuidenhout High School,2024-04-10,2024-04-10 09:43:47.582000+00:00,4.18,1.54,63,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,David Bezuidenhout High School,NAM011,NAM011008,Secondary,-22.550329208374023,17.057180404663086,,Low-Speed Traffic
83b15b4a-f81f-393a-aeb2-8d690936e8c2,MASKED,Hermann Gmeiner Primary School,2024-04-10,2024-04-10 10:18:57.876000+00:00,4.87,3.19,82,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Hermann Gmeiner Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.55508041381836,17.05147933959961,,Normal Traffic
3caae6da-6e07-31df-8ea0-b659d5401658,MASKED,Khomastura High School,2024-04-10,2024-04-10 10:46:03.319000+00:00,1.57,0.39,63,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Khomastura High School,NAM011,NAM011007,Secondary,-22.542829513549805,17.043039321899414,,Low-Speed Traffic
07cd0c79-1360-30a6-85eb-14883d4d7b61,MASKED,David Bezuidenhout High School,2024-04-11,2024-04-11 06:53:44.341000+00:00,4.73,0.98,54,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,David Bezuidenhout High School,NAM011,NAM011008,Secondary,-22.550329208374023,17.057180404663086,,Low-Speed Traffic
3caae6da-6e07-31df-8ea0-b659d5401658,MASKED,Khomastura High School,2024-04-11,2024-04-11 07:56:02.232000+00:00,4.81,0.62,73,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Khomastura High School,NAM011,NAM011007,Secondary,-22.542829513549805,17.043039321899414,,Low-Speed Traffic
5f376e1b-54f3-3154-855e-2de759261e03,MASKED,Van Rhyn Primary School,2024-04-11,2024-04-11 10:43:33.070000+00:00,3.66,1.47,56,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Van Rhyn Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.5557804107666,17.07724952697754,,Low-Speed Traffic
5f376e1b-54f3-3154-855e-2de759261e03,MASKED,Van Rhyn Primary School,2024-04-11,2024-04-11 10:44:44.040000+00:00,2.8,1.51,61,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Van Rhyn Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.5557804107666,17.07724952697754,,Low-Speed Traffic
83b15b4a-f81f-393a-aeb2-8d690936e8c2,MASKED,Hermann Gmeiner Primary School,2024-04-11,2024-04-11 11:09:26.373000+00:00,10.89,2.87,79,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Hermann Gmeiner Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.55508041381836,17.05147933959961,,Low-Speed Traffic
3caae6da-6e07-31df-8ea0-b659d5401658,MASKED,Khomastura High School,2024-04-11,2024-04-11 11:11:01.563000+00:00,0.46,0.88,112,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Khomastura High School,NAM011,NAM011007,Secondary,-22.542829513549805,17.043039321899414,,Low-Speed Traffic
41c30e21-89e6-3468-8246-897cbdee3ada,MASKED,Eros Girls'' School,2024-04-11,2024-04-11 11:23:05.100000+00:00,4.04,1.29,86,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Eros Girls'' School,NAM011,NAM011010,Primary,-22.547840118408203,17.084400177001953,,Low-Speed Traffic
07cd0c79-1360-30a6-85eb-14883d4d7b61,MASKED,David Bezuidenhout High School,2024-04-11,2024-04-11 15:18:26.232000+00:00,4.9,1.46,53,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,David Bezuidenhout High School,NAM011,NAM011008,Secondary,-22.550329208374023,17.057180404663086,,Low-Speed Traffic
07cd0c79-1360-30a6-85eb-14883d4d7b61,MASKED,David Bezuidenhout High School,2024-04-12,2024-04-12 06:44:58.646000+00:00,4.77,1.25,55,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,David Bezuidenhout High School,NAM011,NAM011008,Secondary,-22.550329208374023,17.057180404663086,,Low-Speed Traffic
3caae6da-6e07-31df-8ea0-b659d5401658,MASKED,Khomastura High School,2024-04-12,2024-04-12 08:14:04.734000+00:00,0.55,0.61,141,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Khomastura High School,NAM011,NAM011007,Secondary,-22.542829513549805,17.043039321899414,,Low-Speed Traffic
41c30e21-89e6-3468-8246-897cbdee3ada,MASKED,Eros Girls'' School,2024-04-12,2024-04-12 08:20:21.176000+00:00,3.14,1.57,60,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Eros Girls'' School,NAM011,NAM011010,Primary,-22.547840118408203,17.084400177001953,,Low-Speed Traffic
c2d88009-040a-328b-bcd7-4d60ad605105,MASKED,Moses van der Byl Primary School,2024-04-12,2024-04-12 08:39:14.050000+00:00,1.6,0.34,160,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Moses van der Byl Primary School,NAM011,NAM011005,Pre-Primary And Primary,-22.518449783325195,17.051910400390625,,Low-Speed Traffic
f8aaa306-d5b0-3b15-9549-a444a8924991,MASKED,NISE - School for Hearing Impaired,2024-04-12,2024-04-12 09:08:44.215000+00:00,2.02,0.45,84,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,NISE - School for Hearing Impaired,NAM011,NAM011004,"Pre-Primary, Primary And Secondary",-22.539899826049805,17.06422996520996,,Low-Speed Traffic
77e48186-3ac8-3eba-b7a4-37e59e5bc626,MASKED,School for Visually Impaired,2024-04-12,2024-04-12 09:21:12.725000+00:00,0.87,0.06,130,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,School for Visually Impaired,NAM011,NAM011004,"Pre-Primary, Primary And Secondary",-22.540430068969727,17.06546974182129,,Low-Speed Traffic
83b15b4a-f81f-393a-aeb2-8d690936e8c2,MASKED,Hermann Gmeiner Primary School,2024-04-12,2024-04-12 09:33:24.344000+00:00,3.08,2.91,80,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Hermann Gmeiner Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.55508041381836,17.05147933959961,,Low-Speed Traffic
b8eba67e-7134-3f5b-bed8-ab7fea0445f4,MASKED,St. Andrews Primary School,2024-04-12,2024-04-12 09:33:25.937000+00:00,2.96,1.16,138,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,St. Andrews Primary School,NAM011,NAM011007,Pre-Primary And Primary,-22.54207992553711,17.053979873657227,,Low-Speed Traffic
6a82e727-6dfd-3995-a615-08c7e2c6db1f,MASKED,Jan Jonker Afrikaner Secondary School,2024-04-12,2024-04-12 09:45:58.917000+00:00,3.29,1.19,60,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Jan Jonker Afrikaner Secondary School,NAM011,NAM011004,Secondary,-22.5251693725586,17.06623077392578,,Low-Speed Traffic
1fdfa2ec-30bb-3e5b-914b-b649c2bbf32c,MASKED,C.J Brandt Secondary School,2024-04-12,2024-04-12 10:08:14.466000+00:00,3.13,0.59,70,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,C.J Brandt Secondary School,NAM011,NAM011001,Secondary,-22.51021957397461,17.034400939941406,,Low-Speed Traffic
e9b60e22-6886-3999-b5ee-1a76dc8bcabe,MASKED,Auas Primary School,2024-04-12,2024-04-12 10:31:11.002000+00:00,1.7,0.63,205,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Auas Primary School,NAM011,NAM011004,Pre-Primary And Primary,-22.520069122314453,17.060970306396484,,Low-Speed Traffic
83b15b4a-f81f-393a-aeb2-8d690936e8c2,MASKED,Hermann Gmeiner Primary School,2024-04-12,2024-04-12 11:08:16.907000+00:00,9.64,2.75,80,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Hermann Gmeiner Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.55508041381836,17.05147933959961,,Low-Speed Traffic
5f376e1b-54f3-3154-855e-2de759261e03,MASKED,Van Rhyn Primary School,2024-04-12,2024-04-12 12:15:17.885000+00:00,1.97,0.78,71,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Van Rhyn Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.5557804107666,17.07724952697754,,Low-Speed Traffic
41c30e21-89e6-3468-8246-897cbdee3ada,MASKED,Eros Girls'' School,2024-04-13,2024-04-13 10:30:18.622000+00:00,4.66,0.12,54,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Eros Girls'' School,NAM011,NAM011010,Primary,-22.547840118408203,17.084400177001953,,Low-Speed Traffic
07cd0c79-1360-30a6-85eb-14883d4d7b61,MASKED,David Bezuidenhout High School,2024-04-14,2024-04-14 07:04:00.161000+00:00,5.01,1.58,59,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,David Bezuidenhout High School,NAM011,NAM011008,Secondary,-22.550329208374023,17.057180404663086,,Low-Speed Traffic
77e48186-3ac8-3eba-b7a4-37e59e5bc626,MASKED,School for Visually Impaired,2024-04-14,2024-04-14 09:24:14.023000+00:00,0.02,0.05,640,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,School for Visually Impaired,NAM011,NAM011004,"Pre-Primary, Primary And Secondary",-22.540430068969727,17.06546974182129,,Low-Speed Traffic
07cd0c79-1360-30a6-85eb-14883d4d7b61,MASKED,David Bezuidenhout High School,2024-04-14,2024-04-14 10:28:01.730000+00:00,5.09,1.6,60,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,David Bezuidenhout High School,NAM011,NAM011008,Secondary,-22.550329208374023,17.057180404663086,,Low-Speed Traffic
83b15b4a-f81f-393a-aeb2-8d690936e8c2,MASKED,Hermann Gmeiner Primary School,2024-04-15,2024-04-15 05:57:39.196000+00:00,4.95,2.09,83,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Hermann Gmeiner Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.55508041381836,17.05147933959961,,Low-Speed Traffic
83b15b4a-f81f-393a-aeb2-8d690936e8c2,MASKED,Hermann Gmeiner Primary School,2024-04-15,2024-04-15 06:04:37.889000+00:00,6.69,2.06,78,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Hermann Gmeiner Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.55508041381836,17.05147933959961,,Low-Speed Traffic
c2d88009-040a-328b-bcd7-4d60ad605105,MASKED,Moses van der Byl Primary School,2024-04-15,2024-04-15 06:12:01.880000+00:00,5.08,0.95,71,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Moses van der Byl Primary School,NAM011,NAM011005,Pre-Primary And Primary,-22.518449783325195,17.051910400390625,,Low-Speed Traffic
3caae6da-6e07-31df-8ea0-b659d5401658,MASKED,Khomastura High School,2024-04-15,2024-04-15 06:15:43.398000+00:00,0.41,0.12,112,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Khomastura High School,NAM011,NAM011007,Secondary,-22.542829513549805,17.043039321899414,,Low-Speed Traffic
77e48186-3ac8-3eba-b7a4-37e59e5bc626,MASKED,School for Visually Impaired,2024-04-15,2024-04-15 07:25:01.140000+00:00,0.34,0.04,485,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,School for Visually Impaired,NAM011,NAM011004,"Pre-Primary, Primary And Secondary",-22.540430068969727,17.06546974182129,,Low-Speed Traffic
07cd0c79-1360-30a6-85eb-14883d4d7b61,MASKED,David Bezuidenhout High School,2024-04-15,2024-04-15 07:31:52.552000+00:00,4.57,1.42,57,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,David Bezuidenhout High School,NAM011,NAM011008,Secondary,-22.550329208374023,17.057180404663086,,Low-Speed Traffic
41c30e21-89e6-3468-8246-897cbdee3ada,MASKED,Eros Girls'' School,2024-04-15,2024-04-15 07:35:57.462000+00:00,4.23,1.48,73,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Eros Girls'' School,NAM011,NAM011010,Primary,-22.547840118408203,17.084400177001953,,Low-Speed Traffic
b8eba67e-7134-3f5b-bed8-ab7fea0445f4,MASKED,St. Andrews Primary School,2024-04-15,2024-04-15 08:14:54.258000+00:00,0.51,0.26,452,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,St. Andrews Primary School,NAM011,NAM011007,Pre-Primary And Primary,-22.54207992553711,17.053979873657227,,Low-Speed Traffic
0012f9de-9f85-3944-b814-1518aa89d50d,MASKED,Swakopmund Secondary School,2024-04-15,2024-04-15 09:11:30.678000+00:00,6.45,0.71,60,Cape,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Swakopmund Secondary School,NAM008,NAM008005,Secondary,-22.67012023925781,14.527440071105955,,Low-Speed Traffic
5f376e1b-54f3-3154-855e-2de759261e03,MASKED,Van Rhyn Primary School,2024-04-15,2024-04-15 09:27:04.956000+00:00,1.05,1.02,85,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Van Rhyn Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.5557804107666,17.07724952697754,,Low-Speed Traffic
ca9176dc-764e-30f1-854e-45947afacd18,MASKED,Festus Gonteb Junior Primary School,2024-04-15,2024-04-15 10:32:55.398000+00:00,4.99,1.2,63,Cape,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Festus Gonteb Junior Primary School,NAM008,NAM008005,Pre-Primary And Primary,-22.66111946105957,14.545940399169922,,Low-Speed Traffic
b8eba67e-7134-3f5b-bed8-ab7fea0445f4,MASKED,St. Andrews Primary School,2024-04-15,2024-04-15 11:05:40.268000+00:00,0.73,0.94,69,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,St. Andrews Primary School,NAM011,NAM011007,Pre-Primary And Primary,-22.54207992553711,17.053979873657227,,Low-Speed Traffic
41c30e21-89e6-3468-8246-897cbdee3ada,MASKED,Eros Girls'' School,2024-04-15,2024-04-15 11:19:58.529000+00:00,0.83,1.31,67,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Eros Girls'' School,NAM011,NAM011010,Primary,-22.547840118408203,17.084400177001953,,Low-Speed Traffic
77e48186-3ac8-3eba-b7a4-37e59e5bc626,MASKED,School for Visually Impaired,2024-04-15,2024-04-15 12:28:09.021000+00:00,0.2,0.42,141,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,School for Visually Impaired,NAM011,NAM011004,"Pre-Primary, Primary And Secondary",-22.540430068969727,17.06546974182129,,Low-Speed Traffic
3caae6da-6e07-31df-8ea0-b659d5401658,MASKED,Khomastura High School,2024-04-15,2024-04-15 13:13:41.463000+00:00,3.58,0.34,59,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Khomastura High School,NAM011,NAM011007,Secondary,-22.542829513549805,17.043039321899414,,Low-Speed Traffic
83b15b4a-f81f-393a-aeb2-8d690936e8c2,MASKED,Hermann Gmeiner Primary School,2024-04-15,2024-04-15 13:27:08.176000+00:00,7.63,3.0,80,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Hermann Gmeiner Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.55508041381836,17.05147933959961,,Normal Traffic
c2d88009-040a-328b-bcd7-4d60ad605105,MASKED,Moses van der Byl Primary School,2024-04-16,2024-04-16 05:05:11.574000+00:00,0.93,0.41,308,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Moses van der Byl Primary School,NAM011,NAM011005,Pre-Primary And Primary,-22.518449783325195,17.051910400390625,,Low-Speed Traffic
07cd0c79-1360-30a6-85eb-14883d4d7b61,MASKED,David Bezuidenhout High School,2024-04-16,2024-04-16 05:12:56.596000+00:00,4.24,1.59,69,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,David Bezuidenhout High School,NAM011,NAM011008,Secondary,-22.550329208374023,17.057180404663086,,Low-Speed Traffic
6a82e727-6dfd-3995-a615-08c7e2c6db1f,MASKED,Jan Jonker Afrikaner Secondary School,2024-04-16,2024-04-16 05:19:45.180000+00:00,0.13,0.17,810,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Jan Jonker Afrikaner Secondary School,NAM011,NAM011004,Secondary,-22.5251693725586,17.06623077392578,,Low-Speed Traffic
5f376e1b-54f3-3154-855e-2de759261e03,MASKED,Van Rhyn Primary School,2024-04-16,2024-04-16 05:27:56.327000+00:00,0.04,0.16,1330,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Van Rhyn Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.5557804107666,17.07724952697754,,Low-Speed Traffic
ca9176dc-764e-30f1-854e-45947afacd18,MASKED,Festus Gonteb Junior Primary School,2024-04-16,2024-04-16 05:50:55.720000+00:00,5.03,1.11,72,Cape,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Festus Gonteb Junior Primary School,NAM008,NAM008005,Pre-Primary And Primary,-22.66111946105957,14.545940399169922,,Low-Speed Traffic
6a82e727-6dfd-3995-a615-08c7e2c6db1f,MASKED,Jan Jonker Afrikaner Secondary School,2024-04-16,2024-04-16 08:32:29.083000+00:00,1.52,0.59,130,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Jan Jonker Afrikaner Secondary School,NAM011,NAM011004,Secondary,-22.5251693725586,17.06623077392578,,Low-Speed Traffic
41c30e21-89e6-3468-8246-897cbdee3ada,MASKED,Eros Girls'' School,2024-04-16,2024-04-16 08:41:20.480000+00:00,40.72,8.97,39,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Eros Girls'' School,NAM011,NAM011010,Primary,-22.547840118408203,17.084400177001953,,Normal Traffic
5f376e1b-54f3-3154-855e-2de759261e03,MASKED,Van Rhyn Primary School,2024-04-16,2024-04-16 08:43:29.201000+00:00,2.82,0.48,70,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Van Rhyn Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.5557804107666,17.07724952697754,,Low-Speed Traffic
4cdcd61c-40a4-3429-bb77-cde76238dd12,MASKED,!Nara Primary School,2024-04-16,2024-04-16 08:47:59.642000+00:00,5.6,1.63,74,Cape,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,!Nara Primary School,NAM008,NAM008007,Pre-Primary And Primary,-22.92889976501465,14.536930084228516,,Low-Speed Traffic
07cd0c79-1360-30a6-85eb-14883d4d7b61,MASKED,David Bezuidenhout High School,2024-04-16,2024-04-16 08:50:50.285000+00:00,4.88,1.05,68,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,David Bezuidenhout High School,NAM011,NAM011008,Secondary,-22.550329208374023,17.057180404663086,,Low-Speed Traffic
e9b60e22-6886-3999-b5ee-1a76dc8bcabe,MASKED,Auas Primary School,2024-04-16,2024-04-16 08:59:42.307000+00:00,0.37,0.53,517,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Auas Primary School,NAM011,NAM011004,Pre-Primary And Primary,-22.520069122314453,17.060970306396484,,Low-Speed Traffic
ca9176dc-764e-30f1-854e-45947afacd18,MASKED,Festus Gonteb Junior Primary School,2024-04-16,2024-04-16 09:05:04.093000+00:00,5.01,1.17,70,Cape,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Festus Gonteb Junior Primary School,NAM008,NAM008005,Pre-Primary And Primary,-22.66111946105957,14.545940399169922,,Low-Speed Traffic
d28e0c2c-4324-350c-a340-882472da65cb,MASKED,De Duine Secondary School,2024-04-16,2024-04-16 09:28:21.627000+00:00,0.31,0.74,951,Cape,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,De Duine Secondary School,NAM008,NAM008006,Secondary,-22.94721984863281,14.539999961853027,,Low-Speed Traffic
d28e0c2c-4324-350c-a340-882472da65cb,MASKED,De Duine Secondary School,2024-04-16,2024-04-16 09:30:10.722000+00:00,0.2,0.11,677,Cape,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,De Duine Secondary School,NAM008,NAM008006,Secondary,-22.94721984863281,14.539999961853027,,Low-Speed Traffic
d28e0c2c-4324-350c-a340-882472da65cb,MASKED,De Duine Secondary School,2024-04-16,2024-04-16 09:30:16.644000+00:00,0.34,0.11,808,Cape,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,De Duine Secondary School,NAM008,NAM008006,Secondary,-22.94721984863281,14.539999961853027,,Low-Speed Traffic
d28e0c2c-4324-350c-a340-882472da65cb,MASKED,De Duine Secondary School,2024-04-16,2024-04-16 09:30:17.972000+00:00,1.01,1.06,386,Cape,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,De Duine Secondary School,NAM008,NAM008006,Secondary,-22.94721984863281,14.539999961853027,,Low-Speed Traffic
d28e0c2c-4324-350c-a340-882472da65cb,MASKED,De Duine Secondary School,2024-04-16,2024-04-16 09:34:10.928000+00:00,1.73,0.66,82,Cape,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,De Duine Secondary School,NAM008,NAM008006,Secondary,-22.94721984863281,14.539999961853027,,Low-Speed Traffic
0d73bcd3-c324-382f-a05e-173ff2f1074d,MASKED,Narraville Primary School,2024-04-16,2024-04-16 09:57:33.837000+00:00,3.53,0.64,43,Cape,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Narraville Primary School,NAM008,NAM008006,Pre-Primary And Primary,-22.95249938964844,14.539170265197754,,Low-Speed Traffic
e9b60e22-6886-3999-b5ee-1a76dc8bcabe,MASKED,Auas Primary School,2024-04-16,2024-04-16 11:18:13.683000+00:00,2.15,0.45,73,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Auas Primary School,NAM011,NAM011004,Pre-Primary And Primary,-22.520069122314453,17.060970306396484,,Low-Speed Traffic
5f376e1b-54f3-3154-855e-2de759261e03,MASKED,Van Rhyn Primary School,2024-04-16,2024-04-16 11:29:03.613000+00:00,3.16,1.25,64,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Van Rhyn Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.5557804107666,17.07724952697754,,Low-Speed Traffic
07cd0c79-1360-30a6-85eb-14883d4d7b61,MASKED,David Bezuidenhout High School,2024-04-16,2024-04-16 12:09:03.442000+00:00,4.14,0.34,57,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,David Bezuidenhout High School,NAM011,NAM011008,Secondary,-22.550329208374023,17.057180404663086,,Low-Speed Traffic
ca9176dc-764e-30f1-854e-45947afacd18,MASKED,Festus Gonteb Junior Primary School,2024-04-16,2024-04-16 12:40:22.045000+00:00,4.96,1.07,71,Cape,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Festus Gonteb Junior Primary School,NAM008,NAM008005,Pre-Primary And Primary,-22.66111946105957,14.545940399169922,,Low-Speed Traffic
83b15b4a-f81f-393a-aeb2-8d690936e8c2,MASKED,Hermann Gmeiner Primary School,2024-04-17,2024-04-17 05:28:44.280000+00:00,9.33,2.89,78,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Hermann Gmeiner Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.55508041381836,17.05147933959961,,Low-Speed Traffic
c2d88009-040a-328b-bcd7-4d60ad605105,MASKED,Moses van der Byl Primary School,2024-04-17,2024-04-17 05:29:59.078000+00:00,4.65,0.95,71,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Moses van der Byl Primary School,NAM011,NAM011005,Pre-Primary And Primary,-22.518449783325195,17.051910400390625,,Low-Speed Traffic
c2d88009-040a-328b-bcd7-4d60ad605105,MASKED,Moses van der Byl Primary School,2024-04-17,2024-04-17 05:31:42.298000+00:00,5.08,0.97,71,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Moses van der Byl Primary School,NAM011,NAM011005,Pre-Primary And Primary,-22.518449783325195,17.051910400390625,,Low-Speed Traffic
ca9176dc-764e-30f1-854e-45947afacd18,MASKED,Festus Gonteb Junior Primary School,2024-04-17,2024-04-17 05:42:31.087000+00:00,5.01,1.1,71,Cape,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Festus Gonteb Junior Primary School,NAM008,NAM008005,Pre-Primary And Primary,-22.66111946105957,14.545940399169922,,Low-Speed Traffic
41c30e21-89e6-3468-8246-897cbdee3ada,MASKED,Eros Girls'' School,2024-04-17,2024-04-17 05:49:34.906000+00:00,73.88,9.17,41,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Eros Girls'' School,NAM011,NAM011010,Primary,-22.547840118408203,17.084400177001953,,Normal Traffic
5f376e1b-54f3-3154-855e-2de759261e03,MASKED,Van Rhyn Primary School,2024-04-17,2024-04-17 06:15:27.723000+00:00,2.3,1.01,146,Johannesburg,MASKED,AS3699,1.0.7,DailyCheckApp,Namibia,NAM,Namibia,na,nam,Van Rhyn Primary School,NAM011,NAM011008,Pre-Primary And Primary,-22.5557804107666,17.07724952697754,,Low-Speed Traffic
